,index,song_name,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
283,3GpbwCm3YxiWDvy29Uo3vP,Right Round,Flo Rida,0.72,0.672,7,-6.852,1,0.0551,0.009,0.0,0.232,0.705,124.986,audio_features,3GpbwCm3YxiWDvy29Uo3vP,spotify:track:3GpbwCm3YxiWDvy29Uo3vP,https://api.spotify.com/v1/tracks/3GpbwCm3YxiWDvy29Uo3vP,https://api.spotify.com/v1/audio-analysis/3GpbwCm3YxiWDvy29Uo3vP,204640,4
284,1VMW5hTQQ0C0pt19cc6Vi7,Please Don't Leave Me,P!nk,0.59,0.842,6,-4.491,1,0.0372,0.0114,0.0,0.322,0.783,138.026,audio_features,1VMW5hTQQ0C0pt19cc6Vi7,spotify:track:1VMW5hTQQ0C0pt19cc6Vi7,https://api.spotify.com/v1/tracks/1VMW5hTQQ0C0pt19cc6Vi7,https://api.spotify.com/v1/audio-analysis/1VMW5hTQQ0C0pt19cc6Vi7,232400,4
285,25ExfwA81qF88DbaUrVs4k,Misery,Maroon 5,0.708,0.806,4,-4.819,0,0.0452,0.000262,0.0,0.213,0.704,102.974,audio_features,25ExfwA81qF88DbaUrVs4k,spotify:track:25ExfwA81qF88DbaUrVs4k,https://api.spotify.com/v1/tracks/25ExfwA81qF88DbaUrVs4k,https://api.spotify.com/v1/audio-analysis/25ExfwA81qF88DbaUrVs4k,215213,4
286,6OaYLWpreRh9EoLYwrS75P,Unconditionally,Katy Perry,0.337,0.729,7,-4.809,1,0.0458,0.0037,0.0,0.21,0.355,128.861,audio_features,6OaYLWpreRh9EoLYwrS75P,spotify:track:6OaYLWpreRh9EoLYwrS75P,https://api.spotify.com/v1/tracks/6OaYLWpreRh9EoLYwrS75P,https://api.spotify.com/v1/audio-analysis/6OaYLWpreRh9EoLYwrS75P,228879,4
287,5cCAZS9VhLGEDV4NCfieeg,I Wanna Go,Britney Spears,0.696,0.546,5,-6.55,1,0.0414,0.00379,3.8e-06,0.332,0.787,130.002,audio_features,5cCAZS9VhLGEDV4NCfieeg,spotify:track:5cCAZS9VhLGEDV4NCfieeg,https://api.spotify.com/v1/tracks/5cCAZS9VhLGEDV4NCfieeg,https://api.spotify.com/v1/audio-analysis/5cCAZS9VhLGEDV4NCfieeg,210267,4
288,7Dyq1bhhjknLKEGg4k5NLr,Hold It Against Me,Britney Spears,0.648,0.722,0,-4.813,0,0.0427,0.0103,0.0,0.24,0.389,132.973,audio_features,7Dyq1bhhjknLKEGg4k5NLr,spotify:track:7Dyq1bhhjknLKEGg4k5NLr,https://api.spotify.com/v1/tracks/7Dyq1bhhjknLKEGg4k5NLr,https://api.spotify.com/v1/audio-analysis/7Dyq1bhhjknLKEGg4k5NLr,228827,4
289,6T689Jvh5KrSXyaPtUWZtQ,Criminal,Britney Spears,0.696,0.734,7,-5.294,1,0.0298,0.0485,0.0,0.183,0.711,107.987,audio_features,6T689Jvh5KrSXyaPtUWZtQ,spotify:track:6T689Jvh5KrSXyaPtUWZtQ,https://api.spotify.com/v1/tracks/6T689Jvh5KrSXyaPtUWZtQ,https://api.spotify.com/v1/audio-analysis/6T689Jvh5KrSXyaPtUWZtQ,225080,4
290,0awvRwer2ByXjyDSON60Q3,Radar,Britney Spears,0.648,0.664,4,-6.617,0,0.164,0.25,1.18e-06,0.33,0.484,127.917,audio_features,0awvRwer2ByXjyDSON60Q3,spotify:track:0awvRwer2ByXjyDSON60Q3,https://api.spotify.com/v1/tracks/0awvRwer2ByXjyDSON60Q3,https://api.spotify.com/v1/audio-analysis/0awvRwer2ByXjyDSON60Q3,228413,4
291,0AH6WMe3OlAlUb5miXt2FQ,Only Girl (In The World),Rihanna,0.789,0.716,11,-4.241,0,0.0432,0.129,1.07e-05,0.069,0.611,125.906,audio_features,0AH6WMe3OlAlUb5miXt2FQ,spotify:track:0AH6WMe3OlAlUb5miXt2FQ,https://api.spotify.com/v1/tracks/0AH6WMe3OlAlUb5miXt2FQ,https://api.spotify.com/v1/audio-analysis/0AH6WMe3OlAlUb5miXt2FQ,235493,4
292,5FTCKvxzqy72ceS4Ujux4N,What's My Name?,Rihanna,0.692,0.786,2,-2.959,1,0.069,0.23,0.0,0.0797,0.583,100.025,audio_features,5FTCKvxzqy72ceS4Ujux4N,spotify:track:5FTCKvxzqy72ceS4Ujux4N,https://api.spotify.com/v1/tracks/5FTCKvxzqy72ceS4Ujux4N,https://api.spotify.com/v1/audio-analysis/5FTCKvxzqy72ceS4Ujux4N,263173,4
293,1xLyXQzNEgVzNxaocJLLCF,Snadi,Roope Salminen & Koirat,0.705,0.783,6,-6.127,0,0.0459,0.116,0.0,0.322,0.902,113.024,audio_features,1xLyXQzNEgVzNxaocJLLCF,spotify:track:1xLyXQzNEgVzNxaocJLLCF,https://api.spotify.com/v1/tracks/1xLyXQzNEgVzNxaocJLLCF,https://api.spotify.com/v1/audio-analysis/1xLyXQzNEgVzNxaocJLLCF,193758,4
294,32tCXq6ooMJSsi2m0v8xxG,Terassilta lentoon (feat. Mäkki),HesaÄijä,0.795,0.8,9,-5.599,0,0.198,0.0261,0.0,0.167,0.917,128.052,audio_features,32tCXq6ooMJSsi2m0v8xxG,spotify:track:32tCXq6ooMJSsi2m0v8xxG,https://api.spotify.com/v1/tracks/32tCXq6ooMJSsi2m0v8xxG,https://api.spotify.com/v1/audio-analysis/32tCXq6ooMJSsi2m0v8xxG,208097,4
295,0zkiQH567SDLqfWNBaU3hv,#SELFIE,The Chainsmokers,0.808,0.915,0,-3.277,1,0.233,0.0136,9.03e-06,0.0788,0.647,127.984,audio_features,0zkiQH567SDLqfWNBaU3hv,spotify:track:0zkiQH567SDLqfWNBaU3hv,https://api.spotify.com/v1/tracks/0zkiQH567SDLqfWNBaU3hv,https://api.spotify.com/v1/audio-analysis/0zkiQH567SDLqfWNBaU3hv,183750,4
296,015IsLQFXbEm0f541N2qoX,Red Lights,Tiësto,0.654,0.83,10,-4.801,1,0.0366,0.000629,1.13e-06,0.121,0.548,124.989,audio_features,015IsLQFXbEm0f541N2qoX,spotify:track:015IsLQFXbEm0f541N2qoX,https://api.spotify.com/v1/tracks/015IsLQFXbEm0f541N2qoX,https://api.spotify.com/v1/audio-analysis/015IsLQFXbEm0f541N2qoX,262200,4
297,6nek1Nin9q48AVZcWs9e9D,Paradise,Coldplay,0.449,0.585,5,-6.761,1,0.0268,0.0509,8.75e-05,0.0833,0.212,139.631,audio_features,6nek1Nin9q48AVZcWs9e9D,spotify:track:6nek1Nin9q48AVZcWs9e9D,https://api.spotify.com/v1/tracks/6nek1Nin9q48AVZcWs9e9D,https://api.spotify.com/v1/audio-analysis/6nek1Nin9q48AVZcWs9e9D,278719,4
298,1kxyZ2SpflM1ogD0B5hgfX,Can't Believe It (feat. Pitbull),Flo Rida,0.747,0.83,9,-5.426,1,0.0899,0.0214,0.00024,0.0639,0.64,123.988,audio_features,1kxyZ2SpflM1ogD0B5hgfX,spotify:track:1kxyZ2SpflM1ogD0B5hgfX,https://api.spotify.com/v1/tracks/1kxyZ2SpflM1ogD0B5hgfX,https://api.spotify.com/v1/audio-analysis/1kxyZ2SpflM1ogD0B5hgfX,223203,4
299,0QAGWzqWxxbCVdPdglYNsw,Ladykiller,Maroon 5,0.818,0.607,0,-6.927,1,0.0425,0.00974,0.000194,0.154,0.784,115.054,audio_features,0QAGWzqWxxbCVdPdglYNsw,spotify:track:0QAGWzqWxxbCVdPdglYNsw,https://api.spotify.com/v1/tracks/0QAGWzqWxxbCVdPdglYNsw,https://api.spotify.com/v1/audio-analysis/0QAGWzqWxxbCVdPdglYNsw,163973,4
300,3KC5FFplKpLMBCppRmGVpD,Slow Down,Selena Gomez,0.717,0.835,1,-3.823,0,0.176,0.0748,0.0,0.629,0.656,127.923,audio_features,3KC5FFplKpLMBCppRmGVpD,spotify:track:3KC5FFplKpLMBCppRmGVpD,https://api.spotify.com/v1/tracks/3KC5FFplKpLMBCppRmGVpD,https://api.spotify.com/v1/audio-analysis/3KC5FFplKpLMBCppRmGVpD,210293,4
301,6B8CAgQ38mWf7xTvFtC0BB,Burn,Ellie Goulding,0.309,0.775,1,-4.915,1,0.0546,0.258,0.0,0.102,0.279,84.731,audio_features,6B8CAgQ38mWf7xTvFtC0BB,spotify:track:6B8CAgQ38mWf7xTvFtC0BB,https://api.spotify.com/v1/tracks/6B8CAgQ38mWf7xTvFtC0BB,https://api.spotify.com/v1/audio-analysis/6B8CAgQ38mWf7xTvFtC0BB,231212,4
302,0zQXwzM2gtGfClqBBTsKXp,Wicked Wonderland,Tungevaag,0.699,0.812,6,-5.772,0,0.135,0.00461,0.0161,0.397,0.749,127.916,audio_features,0zQXwzM2gtGfClqBBTsKXp,spotify:track:0zQXwzM2gtGfClqBBTsKXp,https://api.spotify.com/v1/tracks/0zQXwzM2gtGfClqBBTsKXp,https://api.spotify.com/v1/audio-analysis/0zQXwzM2gtGfClqBBTsKXp,217270,4
303,2bzue3UgOCyitcV2z1bOLO,Until The End - Monday 2 Friday Radio Edit,Master Blaster,0.534,0.991,8,-4.594,1,0.0462,0.00352,0.545,0.86,0.734,141.973,audio_features,2bzue3UgOCyitcV2z1bOLO,spotify:track:2bzue3UgOCyitcV2z1bOLO,https://api.spotify.com/v1/tracks/2bzue3UgOCyitcV2z1bOLO,https://api.spotify.com/v1/audio-analysis/2bzue3UgOCyitcV2z1bOLO,206703,4
304,1L76HxtZkpUx00RiNJ5UCf,Juomalaulu,Spekti,0.733,0.913,9,-3.981,0,0.22,0.0111,0.0,0.0501,0.641,105.016,audio_features,1L76HxtZkpUx00RiNJ5UCf,spotify:track:1L76HxtZkpUx00RiNJ5UCf,https://api.spotify.com/v1/tracks/1L76HxtZkpUx00RiNJ5UCf,https://api.spotify.com/v1/audio-analysis/1L76HxtZkpUx00RiNJ5UCf,214973,4
305,2uUHq7i2gWA162KAoLPWZD,Cream - Radio Edit,Tujamo,0.703,0.997,5,-2.48,1,0.0442,0.0132,0.769,0.0775,0.49,127.991,audio_features,2uUHq7i2gWA162KAoLPWZD,spotify:track:2uUHq7i2gWA162KAoLPWZD,https://api.spotify.com/v1/tracks/2uUHq7i2gWA162KAoLPWZD,https://api.spotify.com/v1/audio-analysis/2uUHq7i2gWA162KAoLPWZD,151875,4
306,3wDdU9Cu6o5jv4PQT1NKab,I Found Your Heart,DubVision,0.636,0.821,2,-3.654,1,0.0906,0.221,1.82e-05,0.0972,0.401,127.076,audio_features,3wDdU9Cu6o5jv4PQT1NKab,spotify:track:3wDdU9Cu6o5jv4PQT1NKab,https://api.spotify.com/v1/tracks/3wDdU9Cu6o5jv4PQT1NKab,https://api.spotify.com/v1/audio-analysis/3wDdU9Cu6o5jv4PQT1NKab,204094,4
307,3Se7l1755cRnZjHXTL2B3k,Pegasus,Protoculture,0.464,0.98,10,-6.399,0,0.0444,0.00185,0.954,0.23,0.46,128.0,audio_features,3Se7l1755cRnZjHXTL2B3k,spotify:track:3Se7l1755cRnZjHXTL2B3k,https://api.spotify.com/v1/tracks/3Se7l1755cRnZjHXTL2B3k,https://api.spotify.com/v1/audio-analysis/3Se7l1755cRnZjHXTL2B3k,164000,4
308,0AC357XM98E9iRQ67MhVzi,Unicorn Zombie Apocalypse - Original Mix,Borgore,0.677,0.885,1,-2.946,1,0.0658,0.00425,0.861,0.052,0.186,128.037,audio_features,0AC357XM98E9iRQ67MhVzi,spotify:track:0AC357XM98E9iRQ67MhVzi,https://api.spotify.com/v1/tracks/0AC357XM98E9iRQ67MhVzi,https://api.spotify.com/v1/audio-analysis/0AC357XM98E9iRQ67MhVzi,277500,4
309,4dSUq6XjY2Z7X3IdyR0Aig,Wildfire - Radio Edit,Borgeous,0.547,0.746,6,-4.457,0,0.0406,0.0111,0.000249,0.0587,0.111,127.988,audio_features,4dSUq6XjY2Z7X3IdyR0Aig,spotify:track:4dSUq6XjY2Z7X3IdyR0Aig,https://api.spotify.com/v1/tracks/4dSUq6XjY2Z7X3IdyR0Aig,https://api.spotify.com/v1/audio-analysis/4dSUq6XjY2Z7X3IdyR0Aig,225117,4
310,5qkp3AIXXqW4QXqASwhqKc,Welcome to the Dancefloor - Video Edit,ItaloBrothers,0.563,0.963,6,-3.55,0,0.0403,0.00154,0.0,0.0735,0.492,127.934,audio_features,5qkp3AIXXqW4QXqASwhqKc,spotify:track:5qkp3AIXXqW4QXqASwhqKc,https://api.spotify.com/v1/tracks/5qkp3AIXXqW4QXqASwhqKc,https://api.spotify.com/v1/audio-analysis/5qkp3AIXXqW4QXqASwhqKc,171998,4
311,09ISyLOPeuno7kKlzdbZuq,Stamp on the Ground - Radio Edit,ItaloBrothers,0.635,0.828,11,-7.575,0,0.0592,0.204,0.00924,0.116,0.276,149.953,audio_features,09ISyLOPeuno7kKlzdbZuq,spotify:track:09ISyLOPeuno7kKlzdbZuq,https://api.spotify.com/v1/tracks/09ISyLOPeuno7kKlzdbZuq,https://api.spotify.com/v1/audio-analysis/09ISyLOPeuno7kKlzdbZuq,198987,4
312,7vfWgVGiLgnGbInU5lvSQg,I Took A Pill In Ibiza - Seeb Remix,Mike Posner,0.673,0.79,7,-4.663,0,0.0893,0.037,9.95e-06,0.0875,0.705,102.013,audio_features,7vfWgVGiLgnGbInU5lvSQg,spotify:track:7vfWgVGiLgnGbInU5lvSQg,https://api.spotify.com/v1/tracks/7vfWgVGiLgnGbInU5lvSQg,https://api.spotify.com/v1/audio-analysis/7vfWgVGiLgnGbInU5lvSQg,199227,4
313,4VtLvRU5wGjGsFy04eVvZs,Hanat Auki,Lord Est,0.912,0.806,7,-2.769,1,0.0468,0.194,0.0,0.14,0.96,114.006,audio_features,4VtLvRU5wGjGsFy04eVvZs,spotify:track:4VtLvRU5wGjGsFy04eVvZs,https://api.spotify.com/v1/tracks/4VtLvRU5wGjGsFy04eVvZs,https://api.spotify.com/v1/audio-analysis/4VtLvRU5wGjGsFy04eVvZs,203293,4
314,3lMptolbiExnExS1Xh3e5m,Madafakin darra (feat. Ida Paul),Roope Salminen & Koirat,0.659,0.893,11,-4.688,0,0.174,0.00199,0.0,0.021,0.92,159.964,audio_features,3lMptolbiExnExS1Xh3e5m,spotify:track:3lMptolbiExnExS1Xh3e5m,https://api.spotify.com/v1/tracks/3lMptolbiExnExS1Xh3e5m,https://api.spotify.com/v1/audio-analysis/3lMptolbiExnExS1Xh3e5m,184013,4
315,3JEjxSwF7TQOIER3n9WfNZ,Macho Fantastico,Spekti,0.723,0.818,11,-4.588,0,0.0705,0.0802,0.0,0.0727,0.58,95.004,audio_features,3JEjxSwF7TQOIER3n9WfNZ,spotify:track:3JEjxSwF7TQOIER3n9WfNZ,https://api.spotify.com/v1/tracks/3JEjxSwF7TQOIER3n9WfNZ,https://api.spotify.com/v1/audio-analysis/3JEjxSwF7TQOIER3n9WfNZ,201520,4
316,5MhsZlmKJG6X5kTHkdwC4B,I'm an Albatraoz,AronChupa,0.883,0.817,0,-5.414,1,0.235,0.601,0.00449,0.11,0.595,128.078,audio_features,5MhsZlmKJG6X5kTHkdwC4B,spotify:track:5MhsZlmKJG6X5kTHkdwC4B,https://api.spotify.com/v1/tracks/5MhsZlmKJG6X5kTHkdwC4B,https://api.spotify.com/v1/audio-analysis/5MhsZlmKJG6X5kTHkdwC4B,166849,4
317,1Nivqu7wynKsgguBmgC6Vw,Bad (feat. Vassy) - Radio Edit,David Guetta,0.614,0.972,5,-3.927,0,0.088,0.00125,0.0186,0.328,0.411,127.966,audio_features,1Nivqu7wynKsgguBmgC6Vw,spotify:track:1Nivqu7wynKsgguBmgC6Vw,https://api.spotify.com/v1/tracks/1Nivqu7wynKsgguBmgC6Vw,https://api.spotify.com/v1/audio-analysis/1Nivqu7wynKsgguBmgC6Vw,170625,4
318,1EavLSmwRWtmkKEmlCfFzT,Wasted,Tiësto,0.645,0.832,2,-5.595,1,0.0294,0.00106,0.00264,0.199,0.375,112.028,audio_features,1EavLSmwRWtmkKEmlCfFzT,spotify:track:1EavLSmwRWtmkKEmlCfFzT,https://api.spotify.com/v1/tracks/1EavLSmwRWtmkKEmlCfFzT,https://api.spotify.com/v1/audio-analysis/1EavLSmwRWtmkKEmlCfFzT,188371,4
319,6ebkx7Q5tTxrCxKq4GYj0Y,Club Can't Handle Me (feat. David Guetta),Flo Rida,0.616,0.869,0,-3.911,1,0.0327,0.0283,0.0,0.064,0.473,127.966,audio_features,6ebkx7Q5tTxrCxKq4GYj0Y,spotify:track:6ebkx7Q5tTxrCxKq4GYj0Y,https://api.spotify.com/v1/tracks/6ebkx7Q5tTxrCxKq4GYj0Y,https://api.spotify.com/v1/audio-analysis/6ebkx7Q5tTxrCxKq4GYj0Y,234560,4
320,3UB6bgxx6WGrOws9szkOvm,Rahaa palaa feat. Uniikki,Kristal,0.825,0.548,5,-6.091,0,0.0789,0.187,0.0,0.0692,0.47,110.049,audio_features,3UB6bgxx6WGrOws9szkOvm,spotify:track:3UB6bgxx6WGrOws9szkOvm,https://api.spotify.com/v1/tracks/3UB6bgxx6WGrOws9szkOvm,https://api.spotify.com/v1/audio-analysis/3UB6bgxx6WGrOws9szkOvm,203455,4
321,0JhKJg5ejeQ8jq89UQtnw8,Levels - Radio Edit,Avicii,0.62,0.881,1,-5.851,0,0.0372,0.0585,0.714,0.311,0.415,126.035,audio_features,0JhKJg5ejeQ8jq89UQtnw8,spotify:track:0JhKJg5ejeQ8jq89UQtnw8,https://api.spotify.com/v1/tracks/0JhKJg5ejeQ8jq89UQtnw8,https://api.spotify.com/v1/audio-analysis/0JhKJg5ejeQ8jq89UQtnw8,199904,4
322,3CYRGJPi6FbmO10aUX77am,This Is Nightlife - Video Edit,ItaloBrothers,0.642,0.784,11,-5.286,0,0.032,0.0271,3.03e-05,0.308,0.877,128.004,audio_features,3CYRGJPi6FbmO10aUX77am,spotify:track:3CYRGJPi6FbmO10aUX77am,https://api.spotify.com/v1/tracks/3CYRGJPi6FbmO10aUX77am,https://api.spotify.com/v1/audio-analysis/3CYRGJPi6FbmO10aUX77am,162000,4
323,5HQVUIKwCEXpe7JIHyY734,"Young, Wild & Free (feat. Bruno Mars)",Snoop Dogg,0.715,0.655,0,-6.425,1,0.137,0.0525,0.0,0.115,0.531,95.078,audio_features,5HQVUIKwCEXpe7JIHyY734,spotify:track:5HQVUIKwCEXpe7JIHyY734,https://api.spotify.com/v1/tracks/5HQVUIKwCEXpe7JIHyY734,https://api.spotify.com/v1/audio-analysis/5HQVUIKwCEXpe7JIHyY734,207333,4
324,0Zv45bSIvDc1d8iJlJvwc3,How We Party,R3HAB,0.652,0.99,11,-1.887,1,0.111,0.000744,0.328,0.0626,0.207,127.971,audio_features,0Zv45bSIvDc1d8iJlJvwc3,spotify:track:0Zv45bSIvDc1d8iJlJvwc3,https://api.spotify.com/v1/tracks/0Zv45bSIvDc1d8iJlJvwc3,https://api.spotify.com/v1/audio-analysis/0Zv45bSIvDc1d8iJlJvwc3,211875,4
325,5FjzVHBoUtVHxKl6NmnEoe,Party All Night (Sleep All Day),Sean Kingston,0.581,0.844,0,-5.528,0,0.0715,0.000613,0.0,0.529,0.789,123.992,audio_features,5FjzVHBoUtVHxKl6NmnEoe,spotify:track:5FjzVHBoUtVHxKl6NmnEoe,https://api.spotify.com/v1/tracks/5FjzVHBoUtVHxKl6NmnEoe,https://api.spotify.com/v1/audio-analysis/5FjzVHBoUtVHxKl6NmnEoe,222560,4
326,3XniWn1cw3qIMgmVtOJj3l,Nallipyssy (Weekend Festival 2014 Anthem),Heavyweight,0.37,0.957,9,-3.99,1,0.131,0.00108,0.00019,0.141,0.0589,96.003,audio_features,3XniWn1cw3qIMgmVtOJj3l,spotify:track:3XniWn1cw3qIMgmVtOJj3l,https://api.spotify.com/v1/tracks/3XniWn1cw3qIMgmVtOJj3l,https://api.spotify.com/v1/audio-analysis/3XniWn1cw3qIMgmVtOJj3l,180307,3
327,6OKdqdFkQzSPzQxPAZW0IV,Holiday (feat. Akon) - DJ Antoine vs Mad Mark 2k15 Radio Edit,DJ Antoine,0.77,0.823,1,-3.713,1,0.038,0.224,2.71e-05,0.0912,0.58,125.975,audio_features,6OKdqdFkQzSPzQxPAZW0IV,spotify:track:6OKdqdFkQzSPzQxPAZW0IV,https://api.spotify.com/v1/tracks/6OKdqdFkQzSPzQxPAZW0IV,https://api.spotify.com/v1/audio-analysis/6OKdqdFkQzSPzQxPAZW0IV,211746,4
328,1oszxWJ3DiAICVbcjhOLF9,Happy Little Pill,Troye Sivan,0.567,0.593,4,-7.127,0,0.0375,0.000848,2.09e-06,0.114,0.0398,91.703,audio_features,1oszxWJ3DiAICVbcjhOLF9,spotify:track:1oszxWJ3DiAICVbcjhOLF9,https://api.spotify.com/v1/tracks/1oszxWJ3DiAICVbcjhOLF9,https://api.spotify.com/v1/audio-analysis/1oszxWJ3DiAICVbcjhOLF9,224874,4
329,6F609ICg9Spjrw1epsAnpa,Controlla,Drake,0.607,0.476,10,-11.076,0,0.249,0.0773,0.0,0.113,0.347,122.976,audio_features,6F609ICg9Spjrw1epsAnpa,spotify:track:6F609ICg9Spjrw1epsAnpa,https://api.spotify.com/v1/tracks/6F609ICg9Spjrw1epsAnpa,https://api.spotify.com/v1/audio-analysis/6F609ICg9Spjrw1epsAnpa,245227,5
330,70ATm56tH7OrQ1zurYssz0,I Need A Doctor,Dr. Dre,0.594,0.946,3,-4.521,1,0.452,0.0869,0.0,0.306,0.397,155.826,audio_features,70ATm56tH7OrQ1zurYssz0,spotify:track:70ATm56tH7OrQ1zurYssz0,https://api.spotify.com/v1/tracks/70ATm56tH7OrQ1zurYssz0,https://api.spotify.com/v1/audio-analysis/70ATm56tH7OrQ1zurYssz0,283733,4
331,78TKtlSLWK8pZAKKW3MyQL,Say Something,A Great Big World,0.453,0.146,2,-8.976,1,0.0343,0.867,3.49e-06,0.0945,0.0915,137.905,audio_features,78TKtlSLWK8pZAKKW3MyQL,spotify:track:78TKtlSLWK8pZAKKW3MyQL,https://api.spotify.com/v1/tracks/78TKtlSLWK8pZAKKW3MyQL,https://api.spotify.com/v1/audio-analysis/78TKtlSLWK8pZAKKW3MyQL,229400,3
332,7Hv89f7Dpm5Hce1XkBbjQZ,On The Floor - Radio Edit,Jennifer Lopez,0.765,0.68,11,-6.306,1,0.0932,0.0953,0.0009,0.138,0.462,129.998,audio_features,7Hv89f7Dpm5Hce1XkBbjQZ,spotify:track:7Hv89f7Dpm5Hce1XkBbjQZ,https://api.spotify.com/v1/tracks/7Hv89f7Dpm5Hce1XkBbjQZ,https://api.spotify.com/v1/audio-analysis/7Hv89f7Dpm5Hce1XkBbjQZ,230907,4
333,3oDFtOhcN08qeDPAK6MEQG,Boom Boom Pow,Black Eyed Peas,0.867,0.857,9,-5.892,1,0.0663,0.13,0.00171,0.13,0.402,130.048,audio_features,3oDFtOhcN08qeDPAK6MEQG,spotify:track:3oDFtOhcN08qeDPAK6MEQG,https://api.spotify.com/v1/tracks/3oDFtOhcN08qeDPAK6MEQG,https://api.spotify.com/v1/audio-analysis/3oDFtOhcN08qeDPAK6MEQG,251440,4
334,1wAXODAAL6hY64ZdhrnjBO,Drive By,Train,0.759,0.849,1,-3.198,0,0.0317,0.000983,1.51e-05,0.0864,0.73,122.033,audio_features,1wAXODAAL6hY64ZdhrnjBO,spotify:track:1wAXODAAL6hY64ZdhrnjBO,https://api.spotify.com/v1/tracks/1wAXODAAL6hY64ZdhrnjBO,https://api.spotify.com/v1/audio-analysis/1wAXODAAL6hY64ZdhrnjBO,196627,4
335,0j4wZ17xz0Xv4lIFvtZI48,Temperature,Sean Paul,0.951,0.597,0,-4.651,0,0.0669,0.104,0.0,0.0718,0.819,125.024,audio_features,0j4wZ17xz0Xv4lIFvtZI48,spotify:track:0j4wZ17xz0Xv4lIFvtZI48,https://api.spotify.com/v1/tracks/0j4wZ17xz0Xv4lIFvtZI48,https://api.spotify.com/v1/audio-analysis/0j4wZ17xz0Xv4lIFvtZI48,216467,4
336,4S5b3wwIXpVNvY2jeIQdKu,SOS,Rihanna,0.677,0.671,7,-4.905,1,0.0361,0.004,5.07e-05,0.413,0.527,137.046,audio_features,4S5b3wwIXpVNvY2jeIQdKu,spotify:track:4S5b3wwIXpVNvY2jeIQdKu,https://api.spotify.com/v1/tracks/4S5b3wwIXpVNvY2jeIQdKu,https://api.spotify.com/v1/audio-analysis/4S5b3wwIXpVNvY2jeIQdKu,238920,4
337,7klL6qvAu4ZzthaUzLvtIN,U + Ur Hand,P!nk,0.709,0.891,0,-3.688,1,0.0528,0.00144,0.0,0.034,0.886,141.04,audio_features,7klL6qvAu4ZzthaUzLvtIN,spotify:track:7klL6qvAu4ZzthaUzLvtIN,https://api.spotify.com/v1/tracks/7klL6qvAu4ZzthaUzLvtIN,https://api.spotify.com/v1/audio-analysis/7klL6qvAu4ZzthaUzLvtIN,214387,4
338,3jFkJtiHuePvEJ8dL5EdHN,Sober,P!nk,0.611,0.798,6,-4.907,1,0.0306,0.0696,0.0,0.182,0.408,90.928,audio_features,3jFkJtiHuePvEJ8dL5EdHN,spotify:track:3jFkJtiHuePvEJ8dL5EdHN,https://api.spotify.com/v1/tracks/3jFkJtiHuePvEJ8dL5EdHN,https://api.spotify.com/v1/audio-analysis/3jFkJtiHuePvEJ8dL5EdHN,251533,4
339,5LwPqhWijLpG9VWKtNqaJI,Say It Right - Main,Nelly Furtado,0.868,0.871,1,-6.179,1,0.136,0.0478,0.000633,0.0481,0.838,116.944,audio_features,5LwPqhWijLpG9VWKtNqaJI,spotify:track:5LwPqhWijLpG9VWKtNqaJI,https://api.spotify.com/v1/tracks/5LwPqhWijLpG9VWKtNqaJI,https://api.spotify.com/v1/audio-analysis/5LwPqhWijLpG9VWKtNqaJI,223520,4
340,4wH4dJgrsxONID6KS2tDQM,Maneater,Nelly Furtado,0.796,0.777,6,-4.81,1,0.0397,0.0261,0.000358,0.121,0.787,132.722,audio_features,4wH4dJgrsxONID6KS2tDQM,spotify:track:4wH4dJgrsxONID6KS2tDQM,https://api.spotify.com/v1/tracks/4wH4dJgrsxONID6KS2tDQM,https://api.spotify.com/v1/audio-analysis/4wH4dJgrsxONID6KS2tDQM,258893,4
341,6kEpjptnAwt11Atr4cEMe1,All Good Things (Come To An End),Nelly Furtado,0.661,0.649,9,-7.668,0,0.0342,0.245,1.22e-05,0.11,0.388,100.893,audio_features,6kEpjptnAwt11Atr4cEMe1,spotify:track:6kEpjptnAwt11Atr4cEMe1,https://api.spotify.com/v1/tracks/6kEpjptnAwt11Atr4cEMe1,https://api.spotify.com/v1/audio-analysis/6kEpjptnAwt11Atr4cEMe1,311187,4
342,1dDNz8h95Gsu0W4QdxVVln,4 Minutes (feat. Justin Timberlake and Timbaland),Madonna,0.705,0.911,2,-4.873,1,0.0717,0.00592,0.00154,0.0603,0.803,113.032,audio_features,1dDNz8h95Gsu0W4QdxVVln,spotify:track:1dDNz8h95Gsu0W4QdxVVln,https://api.spotify.com/v1/tracks/1dDNz8h95Gsu0W4QdxVVln,https://api.spotify.com/v1/audio-analysis/1dDNz8h95Gsu0W4QdxVVln,245080,4
343,2WKyaIrR5qhg2f8bGPcHk2,So Yesterday,Hilary Duff,0.552,0.803,0,-3.81,1,0.0611,0.234,0.0,0.308,0.784,78.196,audio_features,2WKyaIrR5qhg2f8bGPcHk2,spotify:track:2WKyaIrR5qhg2f8bGPcHk2,https://api.spotify.com/v1/tracks/2WKyaIrR5qhg2f8bGPcHk2,https://api.spotify.com/v1/audio-analysis/2WKyaIrR5qhg2f8bGPcHk2,216373,4
